track,valence_tags,arousal_tags,dominance_tags,genre
Bleed,2.672558139534884,2.5736046511627912,3.3796511627906973,rock
Underjoyed,2.673181818181818,5.3306818181818185,4.399772727272728,rock
Sorrow Will Come In The End,2.674,5.066,4.25,rock
If These Walls Could Speak,2.6742222222222227,2.799925925925926,3.364,sad
Im Not Positive,2.674666666666667,1.805777777777778,2.9794074074074075,electronic
Cutter,2.675,4.1175,4.0,slowcore
Revealing Some Interest,2.675,2.915,2.78,downtempo
Nothing Seen Nothing Done,2.675,3.92,2.995,ebm
Cold Summer,2.6757142857142857,3.698571428571429,4.057142857142857,sad
Cult of Blood,2.676,4.124,3.018,doom metal
The End Of The Rainbow,2.6769607843137257,3.827941176470588,3.8762745098039217,folk
Jefferson,2.68,1.1273652694610778,2.808383233532934,slowcore
I'm Gonna Fuck You Up,2.68,3.38,3.506666666666667,punk
Never Run,2.68,4.84875,3.8575,dubstep
Between The Worlds,2.6818181818181817,4.398181818181818,4.298181818181818,black metal
Oskillatah,2.685,5.27,4.165,dubstep
57821,2.685,2.595,3.05,soul
Kingdom of Snow,2.685,2.6475,3.5450000000000004,depressive black metal
The Roof is on Fire,2.686666666666666,5.916666666666667,3.9733333333333336,metal
Hurts Too Much,2.686666666666667,2.851666666666667,2.93,piano rock
Sublustrum Theme,2.687565789473684,2.789342105263158,2.5555921052631576,dark ambient
Scary Monsters (and Super Creeps),2.6877631578947367,2.238947368421053,2.3889473684210527,rock
Palomino,2.69,5.065,3.545,indie
Braintrust,2.69,2.57,3.29,post-hardcore
Fever Sleeves,2.693069306930693,1.8043564356435644,1.9928712871287129,indie
The Horrible Fanfare / Landslide / Exoskeleton,2.6933333333333334,3.06,2.853333333333333,electronic
We Want Your Blood,2.6933333333333334,3.1466666666666665,2.77,indie
Omerta,2.6934736842105265,1.989263157894737,2.388736842105263,doom metal
Winter Embraces Lands Beyond,2.695,5.955,3.56,black metal
Chloe Dancer - Crown Of Thorns,2.695,3.745000000000001,4.01,grunge
Summer Plays Out,2.695,3.745,4.01,electro
Do You Dream of Me,2.695722891566265,2.539879518072289,2.788373493975904,gothic metal
Untitled 06,2.6975,3.09,3.3,noise
China Moon,2.6989795918367347,1.7316326530612245,2.577448979591837,new age
Six Blocks Away,2.7,4.083333333333333,3.05,folk
O COMPLÔ  *A  MAFIA * =  a festa da mafia,2.7,1.79,2.74,hip-hop
O Sacrum Convivium,2.7,2.115,2.295,dark ambient
Haunting Drone Sounds / Eerie Atmospheres 1,2.7,4.23,3.0225,halloween
Beings of Light,2.7,2.045,2.43,shoegaze
Vampire Blues,2.7007692307692306,2.880769230769231,3.723076923076924,rock
Hangin' by a Thread,2.703333333333333,4.204444444444444,3.736666666666667,pop
"Good Morning, Great Moloch",2.703333333333333,3.6666666666666665,2.9133333333333336,neofolk
Free Chilly,2.703809523809524,1.1373809523809524,2.833333333333333,hip-hop
Technophoby,2.707058823529412,1.8276470588235296,3.015490196078431,ebm
Breakdown,2.708,4.346,3.97,industrial
The Cruzifixus - Anus Dei,2.71,5.7700000000000005,4.545,black metal
Grave Condition,2.71,5.77,4.545,death metal
Dow Jones & the Temple of Doom,2.71,5.706666666666667,4.63,death metal
"This Is Not the Question to Paranormal and Shit, Damnit!",2.71,4.615,3.545,indie
Metal By Numbers,2.71,2.195,2.23,metal
Woodpeckers from Space,2.71,2.425,2.4875,electro
Get Out,2.7100000000000004,2.1133333333333333,2.356666666666667,soundtrack
Oblivion,2.712,1.4780000000000002,2.384,singer-songwriter
Insomnia,2.7133333333333334,3.57,3.6866666666666665,sad
Memory Gongs,2.7149999999999994,2.006666666666667,2.8633333333333337,ambient
Thursday,2.715,5.485,4.5600000000000005,electronic
Lonesome Town,2.715,4.0200000000000005,3.685,alternative
Satan's Ghost,2.7152464788732398,4.403661971830986,3.646408450704225,emo
Gabriel,2.7166666666666663,2.94,2.583333333333333,industrial
Exfoliate,2.716666666666667,2.94,2.583333333333333,psychedelic rock
Identität,2.716666666666667,3.0300000000000007,2.783333333333333,ebm
Spit,2.716666666666667,5.463333333333334,3.931111111111112,metal
Two of a Kind,2.71741935483871,2.1754838709677418,2.761290322580645,progressive rock
Swallowed,2.7175,3.675,3.07,ambient
If No One Will Listen,2.7177631578947365,2.2144736842105264,3.0320394736842107,piano
Half Machine Lip Moves,2.72,3.3199999999999994,3.3666666666666667,industrial
Hello,2.72,3.995,2.995,ambient
Violent and Gray,2.72,3.32,3.3666666666666667,hardcore
Coo Coo,2.7222222222222223,2.865079365079365,4.317460317460317,classic rock
Plays John Cassavettes Pt. 2,2.7225,2.67,2.47,electronic
A Hundred Kisses,2.72425,2.40875,2.515,post-punk
I Wear These Walls (Bare Mix),2.725985130111524,2.9982156133829,3.480520446096654,soul
Tame,2.7266666666666666,4.266666666666667,3.2266666666666666,grunge
Taut,2.7266666666666666,5.873333333333333,4.09,alternative
Y Cain't Da Homiez Hear Me?,2.7266666666666666,4.69,3.8966666666666665,sad
Pneumonic,2.7270370370370367,5.62962962962963,4.128148148148148,post-rock
Como me Duele,2.7275,2.615,2.645,pop
T.V. Party,2.7286206896551723,4.786896551724138,3.687931034482759,punk
Hatred Aside,2.7299999999999995,5.545000000000001,4.745,metal
Shut You In The Dark,2.73,5.87,4.2316666666666665,dark electro
En mi habitacion,2.73,3.1633333333333336,2.816666666666667,indie pop
Rilkean Heart,2.7302994011976045,1.5106586826347308,2.2076646706586827,dream pop
Sad,2.7311881188118807,3.596039603960396,3.64980198019802,rock
Good Goodbye,2.7325,2.9575,3.08,soul
Nightfall,2.7325,2.84,3.135,sad
Four Strong Winds,2.7331914893617024,2.4253191489361705,3.666382978723404,rock
Darlin',2.7333333333333334,3.823333333333333,4.203333333333333,rock
Sweet Little Thing,2.7333333333333334,3.8233333333333337,4.203333333333333,indie
Shot After Midnight (with Crimson Death),2.7350000000000003,3.685000000000001,3.03,electronica
"Theme from ""Rosemary's Baby""",2.73508547008547,4.447948717948719,3.042051282051282,halloween
Get Rhythm,2.7358333333333333,2.879404761904762,4.339047619047619,blues
Sleep,2.7363063063063064,2.1630630630630634,2.4744144144144147,piano
Language Of Silence,2.736842105263158,1.0776315789473685,2.4357894736842107,meditation
The Sound of the Streets,2.736842105263158,1.833684210526316,2.0252631578947367,britpop
The Clearing,2.74,4.216666666666667,3.776666666666667,indie
I'mSadandAllIcanDoaboutItisMakethisSong,2.74,3.23,3.286,electronic
Nitrous,2.74,5.215,3.875,drum and bass
Fjöll í austri fagurblá,2.7425,1.955,2.2625,post-rock
Eclipse,2.7425,2.725,3.025,piano
(Hey Baby) Que Paso?,2.7425,3.395,3.935,rock
Wild Birds,2.742857142857143,1.0799999999999998,2.4411428571428573,meditation
Black Would Be White,2.742857142857143,1.5017142857142858,2.345142857142857,pop
Mirror,2.743333333333333,2.47,2.5866666666666664,post-punk
A Desolation Song,2.7437419354838712,2.199290322580645,2.634903225806452,folk metal
Tease Me,2.744,2.888,4.352,rock
Point of a Boundary Line,2.745172413793103,2.023232758620689,2.8866810344827583,medieval
Running Wild,2.7457142857142856,3.297142857142857,3.0085714285714285,indie
The Road To Wirikuta,2.746666666666666,3.0466666666666664,3.1333333333333337,ambient
Cut (Peel Session),2.7466666666666666,5.123333333333333,4.376666666666667,indie pop
Liturgy,2.7466666666666666,3.1166666666666667,2.293333333333333,trance
Вахтерам,2.747425742574257,3.432079207920792,4.130891089108911,reggae
Other Voices (live),2.75,4.53,3.875,new wave
Me & My Man,2.75,5.75,4.73,electronic
Chicken Huntin',2.75,5.985,3.935,hip-hop
In Violet,2.75,5.320000000000001,4.72,experimental
Both Crosses,2.75,5.319999999999999,4.72,rock
Manicure,2.75,5.32,4.72,ambient
I'm So Bored with the USA,2.750967741935484,2.836129032258065,2.5496774193548384,punk
Heart Of Stone,2.7533333333333334,4.776666666666666,4.176666666666667,pop
Fear (Album Version (Explicit)),2.755,3.8825,3.0475,hip-hop
This Lush Garden Within,2.756,1.824,2.91,dark ambient
My room filled in by the hundred walls,2.756666666666667,3.4766666666666666,3.395,ambient
"Love Secret Domain (feat. Yann Tiersen, Matt Elliott)",2.756666666666667,3.03,2.6066666666666665,metal
Heaven Help Me Now I'm On My Own,2.7575,4.285,3.495,british
Beautiful Sadness,2.758181818181818,2.711818181818182,3.0454545454545454,dream pop
My Shit's Fucked Up,2.7583333333333333,3.8133333333333335,3.856666666666667,rock
Butterfly,2.76,3.7366666666666655,3.901666666666666,piano
scrying formation.,2.76,2.243333333333333,3.006666666666667,minimal synth
Analog Wormz Sequel,2.76046875,4.589375,3.4293750000000003,electronic
You Didn't Want Me,2.7616666666666667,3.3740476190476194,3.1259523809523806,synthpop
Shrink Wrap,2.7625,2.9925,2.8600000000000003,experimental
Long Time Traveler,2.7625,1.2950000000000002,2.59875,folk
Blood and Soil,2.765,5.775,3.905,black metal
Truth Ray,2.765,3.055,3.01,electronic
The Life And Death Of Mr. Badmouth,2.7654716981132075,4.485283018867925,3.88811320754717,alternative
Big Bald Fuck,2.7675,3.825,2.78,hardcore
Panoptikon,2.767780821917808,4.727657534246576,4.013794520547945,anime
Money for That,2.769230769230769,1.8553846153846156,2.0492307692307694,alternative
Feaver Of Separation,2.7694674556213017,4.556035502958579,3.2746745562130184,industrial
Filandia,2.770380434782609,2.484130434782609,2.6768478260869566,poezja spiewana
I Know,2.771666666666667,3.2966666666666664,3.605,alternative
For Bitter or Worse,2.7718309859154933,2.308732394366197,3.1791549295774653,rock
0013,2.7725,3.6075,3.6975,sad
That Terrific Truth,2.773333333333333,3.8966666666666665,3.13,ebm
The Book of Love (Magnetic Fields),2.773333333333333,3.15,2.6133333333333333,alternative
Killer In The Home,2.7749999999999995,1.715,2.705,new wave
Ghostbusters,2.7749999999999995,2.016923076923077,2.2969230769230773,soundtrack
The Bruised Hill (Edit),2.775,2.145,3.085,experimental
I Lost My Heart To A Starship Trooper,2.775,1.715,2.705,disco
The Way We Are,2.7750000000000004,3.1576136363636365,3.6064772727272727,rock
Primal Ground,2.775294117647059,1.6676470588235297,2.515882352941176,meditation
Zimmer 72 (Mentally disturbed rmx by Tweakerray),2.78,3.453333333333333,3.103333333333333,grindcore
The Road To Madurai,2.78,2.03,2.2333333333333334,ambient
My Company Of Corpses,2.78,2.241111111111111,3.245555555555556,neofolk
Red Green Blue,2.78,3.9,3.665,space ambient
Sad,2.7816666666666667,3.415833333333333,3.415,indie
Your Uniform (Does Not Impress Me!),2.781746031746032,6.266666666666667,4.442063492063492,digital hardcore
Untitled (How Could This Happen to Me?),2.7825,2.5025000000000004,3.325,pop rock
Electro Shock Faders,2.7825,2.385,2.3425,trip-hop
On A Long Lonely Night,2.783333333333333,5.086666666666667,3.41,pop
Body Machine Body (Red Industrie Remix),2.783333333333333,3.8666666666666663,3.46,industrial
Piss Up a Rope,2.7838297872340427,4.479361702127659,4.119787234042553,country
Can't Have It All,2.7840000000000003,3.814000000000001,3.224,dance
Frankly Mr. Shankly,2.785,1.69,3.4200000000000004,alternative
Love Hate Sensation,2.785,1.69,3.42,alternative
Dünya Son,2.785,1.89,2.325,club
Solace in Static,2.785,5.415,3.71,noise
Death to My Hometown,2.786666666666666,3.077254901960784,2.9505882352941173,indie rock
'97 Bonnie and Clyde,2.7877227722772275,5.549009900990099,4.1643564356435645,rock
Mystic Voyage,2.78784,1.16608,2.59456,meditation
Picture Me Better,2.788,2.222,2.888,pop
Tail Of The Sun,2.78875,1.99875,3.37,acoustic
Lifeline,2.79,3.3666666666666667,3.986666666666667,progressive rock
As We Drink The Wine,2.79,2.6966666666666668,2.93,ambient
Four Strong Winds,2.79,2.106666666666667,2.3466666666666667,folk
The First Cut,2.79,2.4466666666666668,3.376666666666667,new wave
the Hand,2.79,4.565,2.865,metal
Resurrection,2.79,5.37,4.105,soundtrack
Night of the Living Dead,2.790512820512821,4.082820512820512,2.6241025641025644,punk
Talking To The Moon,2.791044776119403,3.082089552238806,2.955223880597015,soft rock
Sundance,2.7916831683168315,2.558415841584158,2.257425742574257,dream pop
Mudar de Vida,2.793333333333333,4.166666666666667,3.74,sad
Sail to the Moon,2.793333333333334,4.166666666666667,3.74,piano
City Of The Ghouls,2.793333333333334,3.033333333333333,2.42,indie
Rani,2.7948717948717947,2.2846153846153845,2.7974358974358973,folk
Kill You,2.795,4.26,3.24,alternative
Cammut,2.7966666666666664,2.83,2.696666666666667,experimental
Quiet Desperation,2.796666666666667,4.81,3.23,spoken word
Dark Prince,2.796666666666667,2.44,2.11,trance
"P, Volume II",2.796666666666667,3.0733333333333337,2.796666666666667,experimental
Alive,2.796904761904762,2.060238095238095,2.473095238095238,pop
Song For Adam,2.7971428571428567,2.8457142857142856,3.682857142857143,singer-songwriter
Riding In Your Car,2.79940594059406,2.5605940594059406,3.3168316831683167,piano
187,2.8,5.46,4.89,rap
(Do The) Empty House,2.8,4.6975,3.5875,post-punk
Introduction,2.8,3.4987272727272725,2.994727272727273,soundtrack
Marias River Breakdown,2.8,1.533,2.394,piano
Ommadawn Part Two,2.8,3.902,3.2299999999999995,new age
Месяц,2.8,5.967499999999999,5.235,rock
Duffy,2.8025,5.2395,4.4015,breakcore
Passion,2.8025,3.6,3.225,rock
Slaves (Of The Crucifix),2.803333333333333,5.72,3.75,black metal
A Bouquet of Blood for Skull,2.8044117647058817,3.885294117647059,3.602254901960784,black metal
Whats My Name,2.805,6.035,4.8,hip-hop
Animus,2.805,3.0975,2.97,post-rock
Ludwig I Von Bayern,2.806666666666666,3.0666666666666664,3.5,electronic
"Quizás, Quizás, Quizás",2.806666666666666,2.873333333333333,3.34,soul
Requiem for the Croppies- poem intro. Down By The,2.806666666666666,2.24,3.15,sad
Vampiric Bloodlust,2.806666666666666,3.8516666666666666,3.1533333333333333,classical
End Up Alone,2.806875,2.4725,2.5235,rock
Mary Magdalene,2.8075,2.9875000000000007,3.605,folk
Lonely Day,2.807924528301887,3.3332075471698124,3.3662264150943395,rock
All Your Gold,2.8089090909090912,3.711272727272728,3.8309090909090906,indie
Tragic Carpet Ride,2.81,4.425,4.02,noise
Hammer the Halo,2.81,4.475,3.72,electronic
In My Heaven,2.8115254237288134,4.940169491525424,4.435762711864406,rock
Set Adrift,2.812025316455696,2.074556962025316,1.9202531645569616,new age
Entrenchment,2.8125,3.15,2.8975,ambient
Broken,2.8125,2.2225,3.36,piano
Paint It Black,2.812921348314607,3.7220224719101127,4.175393258426967,hard rock
Secret Knives,2.815,5.235,4.220000000000001,indie
Sly II,2.8166666666666664,2.4166666666666665,3.2433333333333327,ambient
Lonely Feeling,2.816666666666667,4.023333333333334,4.126666666666667,indie
Third Segment - Track 1,2.816666666666667,5.1866666666666665,4.076666666666667,spoken word
Furor Divinus,2.816666666666667,5.470000000000001,4.606666666666667,death metal
Crazy,2.81734375,1.7265625,2.69140625,alternative
Echolalia,2.817397959183673,2.194744897959184,2.4943877551020406,ambient
Window Licker,2.818333333333334,2.5,2.3916666666666666,electronic
Suicide,2.82,4.735,3.485,electronic
The Breakup Song,2.82,4.045,3.895000000000001,rock
Pieces of You,2.820683760683761,3.644529914529915,3.952820512820512,pop
Suicide Note,2.8232203389830506,3.056355932203389,3.659915254237288,sad
Deus Ex Machina,2.8233333333333333,2.0166666666666666,2.4033333333333333,salsa
Runaway,2.8233333333333337,2.0166666666666666,2.4033333333333333,pop punk
I'm an asshole,2.825,4.670000000000001,3.87,ccm
The Hol[ ]y Tape...,2.825,3.3,2.785,post-hardcore
Linguae,2.825,4.9750000000000005,3.785,industrial
A Arte do Insulto,2.825,5.98,4.69,rock
Cinthya's Unisex,2.825,5.72,3.38,noise
haunted house,2.826666666666666,3.22,2.8400000000000003,video game music
月球上的人,2.8266666666666667,4.286666666666667,3.81,sad
Profane the Twelve,2.8266666666666667,3.22,2.84,dark ambient
Regret,2.8275,3.125,3.7375,ebm
Snakecharmer,2.8276,5.494400000000001,3.828,rock
Hopeless Desire,2.83,3.123333333333333,2.786666666666666,video game music
At the Mercy of the Waves,2.8325,2.57125,2.7625,piano
Boundaries,2.833333333333333,3.036666666666666,3.3833333333333333,alternative rock
Angel,2.834285714285714,3.891428571428572,3.4514285714285715,singer-songwriter
Drilling The Hole,2.835,4.0,3.39,gothic rock
Staring Contest,2.835,5.48,4.130000000000001,noise rock
Girl,2.835,2.7,2.5,electronic
Molotov,2.835714285714286,5.052857142857143,3.84,thrash metal
Feed My Frankenstein (live),2.836,4.61,3.116,rock
Cold Little Heart,2.8366666666666664,3.9966666666666666,3.71,soul
Wolf,2.8366666666666664,2.566666666666667,3.35,rock
Ningyo Hime,2.836666666666667,3.996666666666666,3.71,anime
Hero of War,2.837241379310345,2.5941379310344828,3.406206896551724,acoustic
Noc,2.8383185840707967,1.5631858407079644,3.0241592920353986,classical
Shameful Metaphors,2.8385714285714285,5.192857142857143,4.202857142857143,hard rock
Backtrap,2.838837209302326,3.477674418604652,4.051395348837209,electro
Heaven In The Afternoon,2.84,2.135,3.035,indie
Pirzool,2.84,5.5,4.05,avant-garde
That Lonesome Road,2.8419101123595505,4.423595505617977,4.247865168539326,folk
Bpd,2.8433333333333333,2.6133333333333333,3.22,trip-hop
"My My, Hey Hey",2.845,3.405,4.01,classic rock
This S*it Will Fcuk You Up,2.845,6.002692307692308,4.085769230769231,industrial
Walk Like a Zombie,2.8454,2.8112,2.5462,psychobilly
One Night Only,2.845789473684211,3.818421052631579,4.371973684210526,soundtrack
I`ve Loved Her So Long,2.8465753424657536,4.524246575342466,3.408493150684931,rock
Get On Your Knees,2.8466666666666667,2.8833333333333337,3.2666666666666666,hip hop
Quisquose,2.847777777777777,1.7212698412698413,2.4903174603174607,dream pop
Old People in the Cemetery,2.8494701986754967,2.073774834437086,2.416026490066225,halloween
Victim,2.85,4.76,3.770000000000001,ebm
Håll ut,2.85,5.523333333333333,3.4033333333333333,pop
Trip My Wire,2.85,2.82,2.945,rock
Dirty High,2.85,5.37,4.47,industrial
Parinoia (unmastered ruff mix),2.85,5.369999999999999,4.470000000000001,industrial metal
Halloween,2.85,3.923333333333333,3.43,punk
Боевой стимул,2.85,5.37,4.470000000000001,russian rock
Bela Lugosi Is Dead,2.8512500000000003,2.78234375,2.83421875,goth
NYC's Like a Graveyard,2.851287128712872,2.0366336633663367,2.427128712871287,rock
Pearls,2.8525,2.75,3.66,soul
Please Please Please Let Me Get What I Want,2.8526455026455024,2.3561375661375656,2.798571428571429,soundtrack
Bessie Smith,2.8526732673267325,3.0023762376237624,4.524356435643565,blues
Improv,2.853333333333333,2.966666666666667,3.5966666666666667,indie
Trail of Tears,2.853333333333333,5.433333333333334,4.413333333333333,darkstep
Doc Pomus,2.853333333333333,4.726666666666667,4.026666666666666,piano rock
Inside the Deku Tree,2.853846153846154,2.4461538461538463,2.4025641025641025,video game music
Juggalo Anthem,2.8549999999999995,5.865,4.55,hip-hop
About To Die,2.856,3.602,4.206,sad
Sad Girl,2.856623376623377,3.738571428571429,4.266233766233766,indie
Horses Of Instruction,2.8566666666666665,1.8133333333333328,3.2133333333333334,sad
"Careful With The Aks, Peter - Part I",2.8566666666666665,1.655,2.9233333333333333,electronic
Sadly Beautiful,2.8566666666666665,2.236666666666667,3.23,rock
"Dagen Van Gras, Dagen van Stro",2.8566666666666665,1.8133333333333332,3.2133333333333334,nederpop
Dear Friends,2.856666666666667,1.8133333333333332,3.2133333333333334,indie
the natural tendency is to wallow,2.858,5.652,3.996,indie pop
Poor Me,2.8583333333333334,3.0083333333333333,4.533333333333333,blues
Two Skaters,2.86,2.045,2.555,pop
Apresúrate,2.86,2.5766666666666667,3.21,spanish
Deadhead,2.86,4.94,3.52,darksynth
Don't You Forget,2.86,1.9864,2.7832,new age
Actors,2.8605389221556883,1.2196407185628744,2.447305389221557,easy listening
Abandoned Houses Hiding in Flickering Shadows,2.8625396825396825,2.2187301587301587,3.015873015873016,ambient
May 11 - Jesse Ventura Exposed (Part I),2.8633333333333333,2.286666666666666,3.6633333333333336,trip-hop
Cold As It Gets,2.86375,4.566250000000001,3.4200000000000004,folk
Eat Da Poo Poo,2.8648502994011977,2.782395209580838,3.7092814371257488,ccm
Capital M-E,2.865,4.065,4.21,alternative rock
Les suicidés,2.865,3.5225,2.7575,grunge
New Wave Dust,2.865,5.15,3.4400000000000004,noise
Slug Bait 3 (32AR),2.865,5.15,3.44,ambient
Wave Goodbye,2.8668,2.6708,3.2142,rock
Talo meren rannalla,2.8675,3.4850000000000003,3.63,trip-hop
Dark City,2.87,4.34,3.3766666666666665,metal
Eye Of The Lens,2.87,4.6866666666666665,3.9733333333333336,post-punk
Your words,2.87,2.62,3.03,j-pop
Lovers In Love,2.87,2.885,2.295,indie
Our Secret,2.87,4.6866666666666665,3.9733333333333327,post-punk
On the Way,2.87,5.619999999999999,3.755,krautrock
Hooker With a Penis,2.8704545454545456,5.838636363636363,4.523636363636364,progressive metal
Teen Dream,2.873125,5.308125,3.8406250000000006,industrial
The First Day Of Spring,2.873809523809524,1.5603571428571432,2.687619047619048,acoustic
Nazi Halo,2.8746078431372557,5.752450980392156,4.046274509803922,rock
Support Our Troops OH! (Blacks Angels OH!),2.875,5.85,3.325,noise
The Lady of Shallot,2.876393442622951,2.06327868852459,2.902622950819673,celtic
Beyond Fate,2.877619047619048,5.957301587301587,4.855079365079365,post-metal
Talkin' 'Bout You,2.877865168539326,3.412808988764045,4.652696629213484,rock
Black,2.88,4.413333333333333,3.92,rock
"Pardon Me, I've Got Someone To Kill",2.8813953488372093,4.927441860465116,4.149767441860465,emo
Rage,2.881578947368421,6.126578947368421,5.03842105263158,digital hardcore
Fuck woman i've never had,2.881697080291971,4.221313868613138,3.639470802919708,art pop
Bringin' on the Heartbreak,2.882,3.662,3.214,pop
Anti-Christ And Barcodes,2.882,2.853,3.2,sad
Remember the Day,2.8825,2.89,3.21,pop
Maze,2.8833333333333333,3.1,2.6166666666666667,ambient
The Snake and the Moon,2.884407582938388,2.301943127962085,2.4761137440758296,world
(Northbound On) Cahuenga,2.885,3.5,3.875,alternative rock
El Camino,2.8866666666666667,3.0033333333333334,3.056666666666666,indie
Indifference,2.8866666666666667,5.59,4.61,rock
Cop Killer,2.8866666666666667,6.12,5.05,metal
I've Got a Love (Back in Japan),2.8869047619047614,3.4345238095238093,3.4404761904761907,pop
Say Something,2.887156862745098,3.535294117647059,4.03421568627451,indie pop
Halloween,2.887857142857143,2.084285714285714,2.3153571428571427,power metal
Biggest & The Best,2.888695652173913,5.984782608695652,5.010000000000001,metal
Deep space Esctacy,2.89,2.536666666666666,2.873333333333333,psychedelic rock
Diagram,2.89,4.4025,3.93,post-punk
Justification / the Circle Remains Closed,2.89,5.65,3.82,black metal
Wonder,2.89,2.373333333333333,3.2900000000000005,experimental
"Paper, Boxcutter, Rock",2.89,4.59,3.38,trip-hop
Nilleshna,2.89,2.8433333333333337,3.21,electronica
Transylvania,2.891692307692308,2.328153846153846,2.6241538461538463,rap
Sarastuskävijä,2.8924324324324324,2.793027027027027,3.217513513513514,ambient
American Wife,2.8925,3.9375,4.055,sad
Anti-Matter Cascade Odyssey,2.893333333333333,2.543333333333333,3.0,electronic
Carry Home (Album),2.893333333333333,2.4466666666666668,3.1266666666666665,rock
One Man Shelter,2.895,4.145,4.085,indie
Tomorrow Comes After Today,2.895,3.215,3.465,singer-songwriter
Love From Afar,2.895,4.678333333333334,3.635,spoken word
Die (And Die Now),2.8966666666666665,5.98,5.029999999999999,metalcore
Schüchtern,2.896666666666667,5.98,5.03,metal
Daisy Dead Petals,2.897631578947369,2.069736842105263,2.466578947368421,alternative
Chapter 24,2.899130434782609,1.5356521739130435,2.774782608695652,psychedelic rock
Wer Ich Wirklich Bin,2.8999999999999995,5.09,3.81,german
Paranoid (Live),2.9,5.089999999999999,3.81,classic rock
The Darkening Of My Soul,2.9,2.786666666666666,3.4766666666666666,black metal
La dame et la licorne,2.9,2.7625,3.295,rock
Paranoid,2.9,5.09,3.81,hip-hop
Consequence,2.9004545454545454,5.597272727272728,4.887727272727273,death metal
Under My Skin,2.900714285714286,5.634285714285714,4.473571428571428,nu metal
You Make Me Sick,2.900833333333333,5.588125000000001,3.811041666666666,rock
Lonely,2.902105263157895,3.5497368421052635,3.649736842105263,k-pop
Area 51 (Nucleonic Mix),2.9021428571428567,1.6858333333333335,2.5742857142857143,electronic
Thoughtless,2.902941176470588,5.887058823529412,4.43235294117647,gothic rock
Kill All the White People,2.905,4.312916666666667,3.97375,gothic metal
No Pains No Gains,2.905,5.08,4.13,j-rock
Tension Head,2.9058536585365857,5.291219512195122,3.956341463414635,stoner rock
cliché (original version),2.9066666666666667,5.095,4.27,opera
Sleepless,2.9075,1.9025,2.625,dark ambient
Plastic Bomb,2.9075,4.41,3.945,punk
As Tears Go By,2.908260869565217,2.38304347826087,3.6565217391304334,classic rock
The Long Walk,2.908316831683168,5.944059405940594,4.951386138613862,rock
Heartless (Swinghouse Session),2.9084251968503936,2.8621259842519686,3.520551181102362,rock
Largo e sostenuto,2.9086440677966103,3.0059322033898304,3.2266101694915257,piano
Another Brick In The Wall (Part 2) (1994 Digital Remaster),2.90975,3.8105,4.2395,classic rock
Besse Bunting,2.91,2.41,3.1499999999999995,celtic
I'm So Lonely,2.91,3.3875,3.2375,britpop
Golden Throne,2.91,2.41,3.15,reggae
Love And Hate,2.91,5.1,4.145,electronic
Raga Purvi: Jor and Jhala,2.9100000000000006,2.4100000000000006,3.15,indian classical
The Man Who Swallowed My Soul,2.91125,3.58359375,3.14546875,ambient
Dollhouse,2.913333333333333,2.603333333333333,3.1566666666666667,alternative
Down,2.9133333333333336,2.973333333333333,3.33,christian rock
Willie The Wimp,2.914285714285714,2.4642857142857144,4.1085714285714285,blues
Arms Length,2.915,3.635,2.95,indie
Manic Cure (Album Version),2.915,5.615,3.565,metal
Carmen Queasy,2.915,3.6349999999999993,2.95,alternative
A Curse on the Coast,2.9166666666666665,5.683333333333334,3.45,noise
Feed on You,2.9188118811881187,3.98019801980198,2.9718811881188123,electronic
Ye-Me-Le,2.92,3.68,3.7266666666666666,bossa nova
Beklagenswaardig Bestaan,2.92,3.915,3.94,black metal
Ienda,2.92,4.045,4.81,blues
Tokyo,2.921851851851852,2.138888888888889,3.0903703703703704,indie
So Far Away,2.9233333333333333,2.38,3.633333333333333,electronic
Afraid of Monsters,2.923333333333334,2.38,3.633333333333333,ambient
Now That I've Found You,2.923522727272727,1.411931818181818,2.641931818181818,country
Electronic Saviour (Synthetic),2.925,5.82,4.275,dark electro
Sleep Walking,2.925555555555555,2.276666666666667,2.69,indie
Old Shoes (And Picture Postcards),2.9266666666666663,2.1,3.613333333333333,folk
"El Phantasmo And The Chicken-Run Blast-O-Rama (Wine, Women, And Song Mix)",2.9266666666666667,5.536666666666667,4.81,industrial
Set Me Free,2.9266666666666667,2.62,2.963333333333333,pop
Undertaker,2.9266666666666667,2.1,3.613333333333333,experimental
She's Leaving,2.9266666666666667,2.62,2.9633333333333334,sad
Feel so Sad (Rhapsodies),2.9275,2.59,2.545,ambient pop
Headcake (instru-mental),2.9275,3.8000000000000007,3.4400000000000004,new weird america
Heaven Is a Truck (Egg Shell),2.928,2.13,3.432,indie
John Harrington,2.928452380952381,2.5851190476190475,2.725773809523809,contemporary classical
Go to Hell,2.9288757396449707,2.7798224852071005,3.727337278106509,lo-fi
Vertige (1990),2.93,5.8,3.94,avant-garde
Die Stärke Der Vernichtenden Schläge,2.93,3.03,2.956666666666666,electro
Knackery,2.93,3.03,2.9566666666666666,experimental
The Tower,2.93,5.045,4.035,progressive metal
I Sent Off II Sus Percoll (Jogger remix),2.93,2.225,2.76,electronic
Memory of the Waters,2.93,3.03,3.231428571428572,video game music
Bitter,2.93,4.445,4.085,black metal
Cold Blood,2.9301754385964918,4.976315789473684,4.441052631578947,groove metal
